icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005424879RN95C,208034815,1,28/04/2018 4:00,28/04/2018 4:29,0.033,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 4:30,28/04/2018 4:59,0.029,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 5:00,28/04/2018 5:29,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 5:30,28/04/2018 5:59,0.028,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 6:00,28/04/2018 6:29,0.033,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 6:30,28/04/2018 6:59,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 7:00,28/04/2018 7:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 7:30,28/04/2018 7:59,0.029,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 8:00,28/04/2018 8:29,0.028,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 8:30,28/04/2018 8:59,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 9:00,28/04/2018 9:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 9:30,28/04/2018 9:59,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 10:00,28/04/2018 10:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 10:30,28/04/2018 10:59,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 11:00,28/04/2018 11:29,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 11:30,28/04/2018 11:59,0.029,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 12:00,28/04/2018 12:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 12:30,28/04/2018 12:59,0.031,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 13:00,28/04/2018 13:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 13:30,28/04/2018 13:59,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 14:00,28/04/2018 14:29,0.026,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 14:30,28/04/2018 14:59,0.03,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 15:00,28/04/2018 15:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 15:30,28/04/2018 15:59,0.031,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 16:00,28/04/2018 16:29,0.03,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 16:30,28/04/2018 16:59,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 17:00,28/04/2018 17:29,0.026,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 17:30,28/04/2018 17:59,0.031,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 18:00,28/04/2018 18:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 18:30,28/04/2018 18:59,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 19:00,28/04/2018 19:29,0.029,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 19:30,28/04/2018 19:59,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 20:00,28/04/2018 20:29,0.027,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 20:30,28/04/2018 20:59,0.031,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 21:00,28/04/2018 21:29,0.032,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 21:30,28/04/2018 21:59,0.031,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 22:00,28/04/2018 22:29,0.028,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 22:30,28/04/2018 22:59,0.026,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 23:00,28/04/2018 23:29,0.029,kWh,validated
0005424879RN95C,208034815,1,28/04/2018 23:30,28/04/2018 23:59,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 0:00,29/04/2018 0:29,0.032,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 0:30,29/04/2018 0:59,0.029,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 1:00,29/04/2018 1:29,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 1:30,29/04/2018 1:59,0.027,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 2:00,29/04/2018 2:29,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 2:30,29/04/2018 2:59,0.032,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 3:00,29/04/2018 3:29,0.03,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 3:30,29/04/2018 3:59,0.042,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 4:00,29/04/2018 4:29,0.106,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 4:30,29/04/2018 4:59,0.046,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 5:00,29/04/2018 5:29,0.038,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 5:30,29/04/2018 5:59,0.027,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 6:00,29/04/2018 6:29,0.061,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 6:30,29/04/2018 6:59,0.032,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 7:00,29/04/2018 7:29,0.032,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 7:30,29/04/2018 7:59,0.03,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 8:00,29/04/2018 8:29,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 8:30,29/04/2018 8:59,0.061,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 9:00,29/04/2018 9:29,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 9:30,29/04/2018 9:59,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 10:00,29/04/2018 10:29,0.029,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 10:30,29/04/2018 10:59,0.025,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 11:00,29/04/2018 11:29,0.027,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 11:30,29/04/2018 11:59,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 12:00,29/04/2018 12:29,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 12:30,29/04/2018 12:59,0.029,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 13:00,29/04/2018 13:29,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 13:30,29/04/2018 13:59,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 14:00,29/04/2018 14:29,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 14:30,29/04/2018 14:59,0.031,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 15:00,29/04/2018 15:29,0.03,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 15:30,29/04/2018 15:59,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 16:00,29/04/2018 16:29,0.026,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 16:30,29/04/2018 16:59,0.547,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 17:00,29/04/2018 17:29,1.513,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 17:30,29/04/2018 17:59,1.719,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 18:00,29/04/2018 18:29,1.485,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 18:30,29/04/2018 18:59,1.755,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 19:00,29/04/2018 19:29,1.462,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 19:30,29/04/2018 19:59,0.614,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 20:00,29/04/2018 20:29,0.515,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 20:30,29/04/2018 20:59,1.268,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 21:00,29/04/2018 21:29,1.131,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 21:30,29/04/2018 21:59,0.386,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 22:00,29/04/2018 22:29,0.142,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 22:30,29/04/2018 22:59,0.111,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 23:00,29/04/2018 23:29,0.117,kWh,validated
0005424879RN95C,208034815,1,29/04/2018 23:30,29/04/2018 23:59,0.118,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 0:00,30/04/2018 0:29,0.114,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 0:30,30/04/2018 0:59,0.109,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 1:00,30/04/2018 1:29,0.114,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 1:30,30/04/2018 1:59,0.116,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 2:00,30/04/2018 2:29,0.113,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 2:30,30/04/2018 2:59,0.111,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 3:00,30/04/2018 3:29,0.109,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 3:30,30/04/2018 3:59,0.109,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 4:00,30/04/2018 4:29,0.114,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 4:30,30/04/2018 4:59,0.114,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 5:00,30/04/2018 5:29,0.113,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 5:30,30/04/2018 5:59,0.109,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 6:00,30/04/2018 6:29,0.107,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 6:30,30/04/2018 6:59,0.112,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 7:00,30/04/2018 7:29,0.115,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 7:30,30/04/2018 7:59,0.312,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 8:00,30/04/2018 8:29,0.131,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 8:30,30/04/2018 8:59,0.106,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 9:00,30/04/2018 9:29,0.11,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 9:30,30/04/2018 9:59,0.112,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 10:00,30/04/2018 10:29,0.113,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 10:30,30/04/2018 10:59,0.108,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 11:00,30/04/2018 11:29,0.107,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 11:30,30/04/2018 11:59,0.111,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 12:00,30/04/2018 12:29,0.113,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 12:30,30/04/2018 12:59,0.112,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 13:00,30/04/2018 13:29,0.108,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 13:30,30/04/2018 13:59,0.105,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 14:00,30/04/2018 14:29,0.11,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 14:30,30/04/2018 14:59,0.112,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 15:00,30/04/2018 15:29,0.113,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 15:30,30/04/2018 15:59,0.11,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 16:00,30/04/2018 16:29,0.106,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 16:30,30/04/2018 16:59,0.108,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 17:00,30/04/2018 17:29,1.328,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 17:30,30/04/2018 17:59,1.369,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 18:00,30/04/2018 18:29,1.319,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 18:30,30/04/2018 18:59,1.331,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 19:00,30/04/2018 19:29,1.612,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 19:30,30/04/2018 19:59,0.719,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 20:00,30/04/2018 20:29,0.803,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 20:30,30/04/2018 20:59,0.563,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 21:00,30/04/2018 21:29,0.671,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 21:30,30/04/2018 21:59,0.947,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 22:00,30/04/2018 22:29,0.417,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 22:30,30/04/2018 22:59,0.122,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 23:00,30/04/2018 23:29,0.111,kWh,validated
0005424879RN95C,208034815,1,30/04/2018 23:30,30/04/2018 23:59,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 0:00,1/05/2018 0:29,0.117,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 0:30,1/05/2018 0:59,0.115,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 1:00,1/05/2018 1:29,0.109,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 1:30,1/05/2018 1:59,0.111,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 2:00,1/05/2018 2:29,0.116,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 2:30,1/05/2018 2:59,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 3:00,1/05/2018 3:29,0.11,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 3:30,1/05/2018 3:59,0.108,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 4:00,1/05/2018 4:29,0.113,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 4:30,1/05/2018 4:59,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 5:00,1/05/2018 5:29,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 5:30,1/05/2018 5:59,0.11,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 6:00,1/05/2018 6:29,0.108,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 6:30,1/05/2018 6:59,0.112,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 7:00,1/05/2018 7:29,0.113,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 7:30,1/05/2018 7:59,0.272,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 8:00,1/05/2018 8:29,0.202,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 8:30,1/05/2018 8:59,0.136,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 9:00,1/05/2018 9:29,0.112,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 9:30,1/05/2018 9:59,0.108,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 10:00,1/05/2018 10:29,0.115,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 10:30,1/05/2018 10:59,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 11:00,1/05/2018 11:29,0.109,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 11:30,1/05/2018 11:59,0.107,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 12:00,1/05/2018 12:29,0.115,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 12:30,1/05/2018 12:59,0.115,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 13:00,1/05/2018 13:29,0.114,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 13:30,1/05/2018 13:59,0.111,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 14:00,1/05/2018 14:29,0.111,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 14:30,1/05/2018 14:59,0.117,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 15:00,1/05/2018 15:29,0.118,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 15:30,1/05/2018 15:59,0.115,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 16:00,1/05/2018 16:29,0.113,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 16:30,1/05/2018 16:59,0.112,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 17:00,1/05/2018 17:29,0.18,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 17:30,1/05/2018 17:59,0.242,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 18:00,1/05/2018 18:29,0.308,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 18:30,1/05/2018 18:59,0.323,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 19:00,1/05/2018 19:29,0.686,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 19:30,1/05/2018 19:59,0.416,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 20:00,1/05/2018 20:29,0.432,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 20:30,1/05/2018 20:59,0.534,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 21:00,1/05/2018 21:29,0.464,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 21:30,1/05/2018 21:59,0.46,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 22:00,1/05/2018 22:29,0.467,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 22:30,1/05/2018 22:59,0.527,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 23:00,1/05/2018 23:29,0.15,kWh,validated
0005424879RN95C,208034815,1,1/05/2018 23:30,1/05/2018 23:59,0.119,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 0:00,2/05/2018 0:29,0.117,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 0:30,2/05/2018 0:59,0.121,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 1:00,2/05/2018 1:29,0.116,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 1:30,2/05/2018 1:59,0.111,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 2:00,2/05/2018 2:29,0.116,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 2:30,2/05/2018 2:59,0.119,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 3:00,2/05/2018 3:29,0.116,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 3:30,2/05/2018 3:59,0.11,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 4:00,2/05/2018 4:29,0.112,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 4:30,2/05/2018 4:59,0.127,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 5:00,2/05/2018 5:29,0.525,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 5:30,2/05/2018 5:59,0.516,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 6:00,2/05/2018 6:29,0.289,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 6:30,2/05/2018 6:59,0.511,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 7:00,2/05/2018 7:29,0.117,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 7:30,2/05/2018 7:59,0.234,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 8:00,2/05/2018 8:29,0.121,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 8:30,2/05/2018 8:59,0.108,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 9:00,2/05/2018 9:29,0.115,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 9:30,2/05/2018 9:59,0.115,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 10:00,2/05/2018 10:29,0.112,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 10:30,2/05/2018 10:59,0.109,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 11:00,2/05/2018 11:29,0.112,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 11:30,2/05/2018 11:59,0.115,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 12:00,2/05/2018 12:29,0.116,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 12:30,2/05/2018 12:59,0.13,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 13:00,2/05/2018 13:29,0.178,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 13:30,2/05/2018 13:59,0.13,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 14:00,2/05/2018 14:29,0.123,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 14:30,2/05/2018 14:59,0.113,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 15:00,2/05/2018 15:29,0.112,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 15:30,2/05/2018 15:59,0.117,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 16:00,2/05/2018 16:29,0.123,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 16:30,2/05/2018 16:59,0.117,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 17:00,2/05/2018 17:29,0.117,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 17:30,2/05/2018 17:59,0.118,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 18:00,2/05/2018 18:29,0.359,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 18:30,2/05/2018 18:59,0.926,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 19:00,2/05/2018 19:29,0.794,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 19:30,2/05/2018 19:59,0.608,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 20:00,2/05/2018 20:29,0.345,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 20:30,2/05/2018 20:59,0.335,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 21:00,2/05/2018 21:29,0.341,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 21:30,2/05/2018 21:59,0.376,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 22:00,2/05/2018 22:29,0.412,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 22:30,2/05/2018 22:59,0.413,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 23:00,2/05/2018 23:29,0.444,kWh,validated
0005424879RN95C,208034815,1,2/05/2018 23:30,2/05/2018 23:59,0.193,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 0:00,3/05/2018 0:29,0.112,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 0:30,3/05/2018 0:59,0.125,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 1:00,3/05/2018 1:29,0.148,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 1:30,3/05/2018 1:59,0.169,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 2:00,3/05/2018 2:29,0.126,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 2:30,3/05/2018 2:59,0.123,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 3:00,3/05/2018 3:29,0.115,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 3:30,3/05/2018 3:59,0.11,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 4:00,3/05/2018 4:29,0.116,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 4:30,3/05/2018 4:59,0.119,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 5:00,3/05/2018 5:29,0.113,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 5:30,3/05/2018 5:59,0.109,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 6:00,3/05/2018 6:29,0.112,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 6:30,3/05/2018 6:59,0.116,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 7:00,3/05/2018 7:29,0.114,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 7:30,3/05/2018 7:59,0.229,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 8:00,3/05/2018 8:29,0.118,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 8:30,3/05/2018 8:59,0.108,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 9:00,3/05/2018 9:29,0.111,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 9:30,3/05/2018 9:59,0.115,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 10:00,3/05/2018 10:29,0.115,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 10:30,3/05/2018 10:59,0.11,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 11:00,3/05/2018 11:29,0.108,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 11:30,3/05/2018 11:59,0.113,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 12:00,3/05/2018 12:29,0.115,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 12:30,3/05/2018 12:59,0.116,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 13:00,3/05/2018 13:29,0.112,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 13:30,3/05/2018 13:59,0.11,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 14:00,3/05/2018 14:29,0.114,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 14:30,3/05/2018 14:59,0.119,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 15:00,3/05/2018 15:29,0.119,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 15:30,3/05/2018 15:59,0.122,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 16:00,3/05/2018 16:29,0.179,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 16:30,3/05/2018 16:59,0.15,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 17:00,3/05/2018 17:29,0.248,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 17:30,3/05/2018 17:59,0.272,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 18:00,3/05/2018 18:29,0.305,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 18:30,3/05/2018 18:59,0.623,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 19:00,3/05/2018 19:29,0.398,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 19:30,3/05/2018 19:59,0.326,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 20:00,3/05/2018 20:29,0.372,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 20:30,3/05/2018 20:59,0.344,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 21:00,3/05/2018 21:29,0.358,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 21:30,3/05/2018 21:59,0.405,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 22:00,3/05/2018 22:29,0.461,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 22:30,3/05/2018 22:59,0.2,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 23:00,3/05/2018 23:29,0.112,kWh,validated
0005424879RN95C,208034815,1,3/05/2018 23:30,3/05/2018 23:59,0.109,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 0:00,4/05/2018 0:29,0.113,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 0:30,4/05/2018 0:59,0.116,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 1:00,4/05/2018 1:29,0.115,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 1:30,4/05/2018 1:59,0.109,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 2:00,4/05/2018 2:29,0.107,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 2:30,4/05/2018 2:59,0.113,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 3:00,4/05/2018 3:29,0.114,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 3:30,4/05/2018 3:59,0.11,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 4:00,4/05/2018 4:29,0.106,kWh,validated
0005424879RN95C,208034815,1,4/05/2018 4:30,4/05/2018 4:59,0.11,kWh,validated
